# FishBite log v1 sample_hz=100 record_bytes=17 t0_ms=1000
4950,-24,-28,8203,-70,-63,-14,0
4960,-29,34,8177,-26,14,-57,0
4970,11,40,8228,-27,58,13,0
4980,19,42,8249,-32,0,-6,0
4990,0,20,8220,-3,28,44,0
5000,13,-64,8108,-14,-7,-5,0
5010,2,-4,8246,-2,-17,-17,0
5020,25,-30,8179,-5,-29,-56,0
5030,-56,-49,8145,-18,10,-18,0
5040,-58,46,8186,-72,-6,-48,0
5050,-19,-22,8203,-60,4,32,0
5060,-61,28,8211,8,50,-26,0
5070,-21,13,8216,0,11,-9,0
5080,15,-21,8202,-22,-16,-54,0
5090,-30,-4,8161,1,36,-7,0
5100,-32,-16,8111,28,47,-40,0
5110,118,-40,8226,3,52,34,0
5120,45,57,8202,21,-31,62,0
5130,0,27,8198,-25,-33,-18,0
5140,-13,-46,8195,17,13,-20,0
5150,-1,54,8229,-10,-13,27,0
5160,-88,25,8146,-19,-12,27,0
5170,-71,22,8254,-35,16,75,0
5180,-12,34,8173,3,-79,-8,0
5190,79,72,8166,13,-14,-4,0
5200,-35,60,8172,51,-11,54,0
5210,-10,-53,8164,6,31,24,0
5220,-44,65,8205,9,-21,36,0
5230,-4,-58,8191,13,-8,-14,0
5240,13,-56,8228,-20,-45,12,0
5250,63,49,8140,-28,24,11,0
5260,21,29,8122,51,-41,8,0
5270,-37,20,8248,21,-22,2,0
5280,0,-8,8230,-27,20,-33,0
5290,32,35,8203,40,50,3,0
5300,15,-50,8156,40,-67,53,0
5310,36,-25,8202,-23,44,-21,0
5320,59,0,8149,32,22,20,0
5330,49,-20,8131,-2,13,12,0
5340,-32,22,8141,8,23,13,0
5350,27,-62,8183,-8,-8,-12,0
5360,8,30,8230,-2,-6,14,0
5370,-63,35,8168,29,14,13,0
5380,60,49,8219,-30,-29,-14,0
5390,-11,-27,8154,43,-60,87,0
5400,0,0,8110,6,15,32,0
5410,-79,-30,8257,5,45,25,0
5420,54,-22,8225,4,-69,12,0
5430,-28,13,8191,-53,45,-5,0
5440,10,-84,8196,8,20,-41,0
5450,54,-58,8216,18,25,-34,0
5460,20,-87,8223,2,21,10,0
5470,-70,59,8202,37,-72,36,0
5480,-19,-38,8219,14,73,72,0
5490,-7,25,8215,4,-32,-22,0
5500,-57,-32,8212,41,-77,-47,0
5510,-25,15,8202,51,9,-26,0
5520,43,-85,8179,10,22,-11,0
5530,41,-2,8147,0,28,14,0
5540,40,25,8234,29,-72,-18,0
5550,24,-51,8203,-32,17,-42,0
5560,40,-73,8150,-62,76,6,0
5570,-48,4,8196,29,-29,-11,0
5580,37,2,8261,87,44,28,0
5590,13,-153,8185,-53,-51,-47,0
5600,27,-41,8244,-9,-23,15,0
5610,-37,-36,8175,34,-58,33,0
5620,11,11,8141,-1,35,7,0
5630,18,19,8193,-6,10,37,0
5640,31,-64,8143,-4,15,-38,0
5650,9,-43,8257,52,10,41,0
5660,-22,-43,8183,9,-12,5,0
5670,-43,-11,8227,13,-25,9,0
5680,33,-10,8202,4,32,14,0
5690,44,8,8220,-12,-12,-39,0
5700,20,39,8236,4,13,10,0
5710,-38,10,8201,17,-17,82,0
5720,34,-8,8238,6,18,-16,0
5730,43,-3,8190,13,-9,40,0
5740,-10,39,8184,-38,12,7,0
5750,16,-19,8143,31,39,-6,0
5760,-1,-57,8206,-35,8,40,0
5770,-17,-17,8154,-20,-28,26,0
5780,-26,29,8228,-3,-3,0,0
5790,-20,72,8130,-1,43,-26,0
5800,78,-26,8208,44,46,7,0
5810,54,-38,8232,-28,4,-24,0
5820,-3,17,8240,42,45,34,0
5830,-8,79,8204,-2,-43,-22,0
5840,-9,2,8128,0,-19,-3,0
5850,-9,-2,8209,26,-31,4,0
5860,-5,96,8212,12,-1,-29,0
5870,51,-61,8134,-1,-40,37,0
5880,57,-10,8130,54,55,2,0
5890,28,-9,8179,-12,-62,48,0
5900,23,14,8205,16,13,81,0
5910,-38,-31,8212,-45,29,-5,0
5920,-87,-17,8158,69,-26,25,0
5930,-17,12,8154,41,25,-34,0
5940,51,20,8159,-37,-1,12,0
5950,-31,-5,8229,-58,51,22,0
5960,-41,13,8113,17,65,43,0
5970,38,-21,8265,-9,-16,-37,0
5980,-12,-52,8200,-23,-23,12,0
5990,64,0,8168,-15,20,-49,0
6000,5,-54,8172,45,-2,40,0
6010,19,-45,8242,-46,-32,8,0
6020,-8,45,8258,32,0,13,0
6030,25,29,8164,40,-12,20,0
6040,-48,7,8152,-3,-90,-27,0
6050,-40,50,8133,22,-47,36,0
6060,64,-4,8192,-11,-20,-46,0
6070,38,59,8232,-66,-18,11,0
6080,2,6,8078,-2,-27,29,0
6090,48,51,8171,21,20,-46,0
6100,-58,-29,8234,39,-41,-20,0
6110,-20,40,8230,20,-42,7,0
6120,-56,3,8061,-33,26,40,0
6130,-3,-72,8207,22,-13,-44,0
6140,-34,68,8162,9,-22,5,0
6150,-3,-107,8183,-42,65,45,0
6160,53,-56,8190,-13,-15,34,0
6170,-23,-17,8227,-25,-11,-67,0
6180,-1,27,8174,-8,9,2,0
6190,16,-77,8158,24,-25,-12,0
6200,-21,35,8188,51,-15,-5,0
6210,55,39,8111,7,-8,-43,0
6220,-2,56,8125,11,-3,96,0
6230,109,-37,8172,14,-53,18,0
6240,-4,-5,8209,82,-12,-3,0
6250,-64,-31,8209,-9,-4,-15,0
6260,-33,-39,8217,3,-45,25,0
6270,33,-3,8182,49,-42,12,0
6280,41,-55,8157,13,-16,-41,0
6290,-24,-41,8188,-24,12,-31,0
6300,-11,6,8217,-37,-19,-22,0
6310,47,19,8165,-2,3,-8,0
6320,56,-71,8273,48,28,-11,0
6330,-69,30,8262,22,46,3,0
6340,43,13,8179,-39,-17,20,0
6350,28,19,8199,23,16,14,0
6360,-16,10,8186,-27,7,-41,0
6370,-13,-65,8153,39,62,15,0
6380,-17,-91,8178,16,-2,-21,0
6390,26,-26,8202,-10,-14,58,0
6400,59,30,8151,26,11,22,0
6410,47,-46,8205,9,17,14,0
6420,-10,49,8155,72,34,18,0
6430,-50,-52,8135,7,15,22,0
6440,6,-7,8104,-19,19,-10,0
6450,46,-1,8243,44,-93,-19,0
6460,56,56,8188,8,31,48,0
6470,57,-34,8168,-29,-11,30,0
6480,20,10,8195,72,22,-14,0
6490,22,-7,8181,-13,-84,-43,0
6500,-5,-62,8151,-52,-69,2,0
6510,-11,-64,8198,58,11,-3,0
6520,-59,21,8219,-56,-15,34,0
6530,-3,-109,8197,4,5,-7,0
6540,34,20,8284,5,13,2,0
6550,-41,0,8192,-65,77,10,0
6560,36,16,8193,20,52,28,0
6570,-17,34,8224,-21,11,14,0
6580,-9,11,8172,-27,-15,-32,0
6590,119,46,8192,-43,30,36,0
6600,-63,-13,8248,18,56,-18,0
6610,-14,-23,8149,-36,2,71,0
6620,-3,15,8104,12,-8,-24,0
6630,-70,51,8233,-14,-26,2,0
6640,-39,-77,8152,52,-50,0,0
6650,-8,-58,8241,76,21,7,0
6660,47,39,8083,23,7,12,0
6670,35,3,8207,-29,-27,-3,0
6680,-14,65,8244,0,27,-10,0
6690,-59,4,8185,21,1,-2,0
6700,5,46,8203,4,41,-43,0
6710,-100,-17,8222,-48,-35,39,0
6720,-21,31,8193,1,16,-54,0
6730,23,-36,8175,-42,-5,35,0
6740,59,48,8189,-9,-15,-49,0
6750,111,41,8239,-2,-2,2,0
6760,6,-66,8196,12,-48,33,0
6770,-24,50,8182,-19,-16,-9,0
6780,15,-44,8227,-21,-29,21,0
6790,-67,26,8190,5,-11,-15,0
6800,22,31,8163,4,24,-15,0
6810,28,-17,8270,6,-7,5,0
6820,-53,-49,8141,29,26,-1,0
6830,-88,-84,8172,60,41,27,0
6840,-66,-14,8128,-6,52,40,0
6850,-62,-11,8195,-39,34,-39,0
6860,-1,18,8178,-70,-15,25,0
6870,-45,-90,8180,-9,-38,0,0
6880,18,56,8153,-14,-13,-10,0
6890,32,-20,8148,58,-86,-48,0
6900,15,-66,8254,-11,39,16,0
6910,-50,6,8307,-12,-12,-60,0
6920,45,1,8162,5,7,-4,0
6930,67,-106,8187,6,-14,6,0
6940,47,-15,8216,48,-41,-4,0
6950,25,104,8253,-48,35,-69,0
6960,8,70,8169,13,-9,-38,0
6970,-1,50,8148,25,5,-56,0
6980,-8,38,8206,80,23,-3,0
6990,-33,37,8236,31,-13,-19,0
7000,-16,59,8212,-6,-11,-65,0
7010,-7,-126,8191,21,35,-7,0
7020,-20,-46,8184,-3,13,6,0
7030,11,-12,8177,13,-32,-37,0
7040,21,-64,8195,-21,-81,28,0
7050,-70,31,8158,-8,10,-5,0
7060,-43,-54,8199,-10,-21,-19,0
7070,-7,-11,8145,7,-4,26,0
7080,-5,-53,8158,24,-32,-31,0
7090,-40,-87,8214,-3,-42,5,0
7100,23,23,8210,30,-7,12,0
7110,-20,-65,8196,19,-23,48,0
7120,47,43,8222,-8,6,43,0
7130,15,-23,8232,12,-14,10,0
7140,5,-14,8175,-22,25,21,0
7150,-30,23,8161,-27,-8,20,0
7160,-65,-46,8209,-21,-13,-27,0
7170,-9,-12,8196,-34,-1,-68,0
7180,54,57,8220,-7,-37,-55,0
7190,58,16,8175,35,15,29,0
7200,26,-20,8173,9,-15,16,0
7210,-26,33,8136,-8,-4,-4,0
7220,-129,9,8231,-36,-11,-27,0
7230,29,6,8230,-13,-27,3,0
7240,51,7,8257,29,-15,-7,0
7250,3,13,8210,23,-25,22,0
7260,92,32,8084,59,20,45,0
7270,27,-31,8191,-26,-6,-19,0
7280,54,-76,8185,25,-7,-28,0
7290,-34,-24,8244,-20,27,-29,0
7300,-66,-33,8233,-44,-43,19,0
7310,-3,-27,8233,31,-3,53,0
7320,62,6,8200,2,15,26,0
7330,39,39,8229,-34,22,66,0
7340,41,-7,8247,-10,8,0,0
7350,59,95,8223,65,-8,-75,0
7360,-19,-24,8194,-8,-16,25,0
7370,8,-42,8206,13,13,30,0
7380,-2,0,8247,-8,-4,45,0
7390,23,0,8220,11,-64,-34,0
7400,-19,-5,8158,-74,-11,-19,0
7410,-49,-29,8170,-23,-33,-11,0
7420,-2,-23,8169,-73,-22,12,0
7430,-1,36,8156,-27,16,33,0
7440,4,29,8151,38,-23,8,0
7450,27,5,8145,-27,4,28,0
7460,-9,-17,8154,-25,-9,41,0
7470,31,34,8175,16,-62,35,0
7480,26,-42,8214,-49,-23,2,0
7490,-10,40,8234,27,-49,1,0
7500,88,18,8164,-35,-16,49,0
7510,25,93,8210,35,-24,84,0
7520,5,55,8271,35,46,-21,0
7530,28,18,8220,25,8,-9,0
7540,33,22,8164,0,-57,18,0
7550,-40,9,8181,-50,-60,22,0
7560,1,-66,8168,-8,-4,-54,0
7570,-42,-36,8131,-14,-2,37,0
7580,78,-46,8190,-4,-11,3,0
7590,47,-37,8190,-44,29,29,0
7600,11,-26,8193,-17,-5,36,0
7610,37,13,8142,-5,46,-35,0
7620,0,88,8125,-25,27,20,0
7630,-27,40,8204,-7,-5,16,0
7640,1,-48,8139,-5,14,40,0
7650,-59,-48,8201,37,-13,1,0
7660,7,-27,8188,-25,6,-80,0
7670,28,14,8190,-25,1,33,0
7680,-26,-75,8175,-16,-10,1,0
7690,-39,-54,8195,8,-28,-50,0
7700,8,-4,8244,-35,3,10,0
7710,7,-10,8157,12,-17,-8,0
7720,-64,-20,8180,8,-23,-17,0
7730,31,-15,8214,35,-9,9,0
7740,-28,-20,8212,-8,30,26,0
7750,-2,-97,8163,-69,-55,2,0
7760,-41,26,8193,-9,-10,-37,0
7770,1,-46,8253,9,45,6,0
7780,38,-33,8140,33,19,68,0
7790,87,15,8275,16,-36,18,0
